date,variable,strat,type,bottom,top,lower,upper,median,mean,sd,county
2020-06-02,R,NA,Estimate,0.499421032168514,1.55088352554744,0.780224062240676,1.18210967267247,0.992215601297027,0.999017922854052,0.322692227190024,Price
2020-06-03,R,NA,Estimate,0.451012013846055,1.517980121727,0.782411222763008,1.18540867559883,1.00928898875396,1.01475371782186,0.32379090769757,Price
2020-06-04,R,NA,Estimate,0.479517202845378,1.55461361626996,0.780972535545818,1.18284010127348,1.02685341566012,1.03242385480087,0.325068680011271,Price
2020-06-05,R,NA,Estimate,0.483596008963366,1.57582618340093,0.844129165208433,1.23961998386399,1.04810303307165,1.05232176169992,0.326491908761998,Price
2020-06-06,R,NA,Estimate,0.529267579595658,1.62061637020762,0.885866899612219,1.27798171348071,1.06512070487259,1.07476646159742,0.328056861671134,Price
2020-06-07,R,NA,Estimate,0.48115187437191,1.57255857389218,0.847493187815312,1.24653184839166,1.08935215543098,1.10009311441412,0.329817140743375,Price
2020-06-08,R,NA,Estimate,0.561877636709661,1.67342916934557,0.860054660069667,1.26307887762656,1.1141797108286,1.12864101364723,0.33190650808267,Price
2020-06-09,R,NA,Estimate,0.548357297634635,1.65105064381611,0.92486816726909,1.33304633825204,1.14143613168001,1.16073846384352,0.334552559827226,Price
2020-06-10,R,NA,Estimate,0.592802416760213,1.69642897336759,0.963773347077271,1.37819293271034,1.17357046939512,1.19668409715005,0.338072581793735,Price
2020-06-11,R,NA,Estimate,0.654214498790912,1.76218896763246,0.949632603591679,1.37910866801779,1.21939137235252,1.23672447284733,0.342843635067583,Price
2020-06-12,R,NA,Estimate,0.724414511893328,1.85917288645613,1.02661452706549,1.45618839317089,1.25402845595578,1.28102820929838,0.349248490107408,Price
2020-06-13,R,NA,Estimate,0.785988906543669,1.95448956122735,1.02169797937256,1.45686562517626,1.30189314087456,1.32965729463228,0.357614579956253,Price
2020-06-14,R,NA,Estimate,0.859988680774307,2.03756365812244,1.05521702833784,1.48950323200772,1.34605055855499,1.38253644449611,0.368175094432126,Price
2020-06-15,R,NA,Estimate,0.887981696956287,2.09211274695145,1.08371218403019,1.52910095420908,1.39718495518515,1.43942135879296,0.381077658987826,Price
2020-06-16,R,NA,Estimate,0.928639202884837,2.14702514780195,1.1542806457692,1.61367183179403,1.45243641894833,1.49986665865271,0.396439897327393,Price
2020-06-17,R,NA,Estimate,0.948647240911795,2.20819943616009,1.21121474091719,1.69102640426826,1.50912564385256,1.56319463090872,0.414409655695356,Price
2020-06-18,R,NA,Estimate,0.955778932123569,2.26465602780922,1.19405922667994,1.70058218958591,1.55807099020277,1.62846725138042,0.435155652375007,Price
2020-06-19,R,NA,Estimate,0.978720603844789,2.34232640464462,1.25493018915432,1.77413708842382,1.61457887996459,1.69446656581406,0.458726156934114,Price
2020-06-20,R,NA,Estimate,1.06214068951314,2.49469975146269,1.35861882705476,1.89536736620506,1.66377896388974,1.7596918088457,0.484787188126581,Price
2020-06-21,R,NA,Estimate,1.13453256027571,2.59223035384411,1.36679710789482,1.91393120318021,1.71787704570161,1.82238400383772,0.512356063984333,Price
2020-06-22,R,NA,Estimate,1.16869896018565,2.67797692015359,1.29109709706914,1.84729747324983,1.76411393792947,1.88058799360341,0.539699875603006,Price
